Residue,ANDN920101,ARGP820101,ARGP820102,BEGF750101,BEGF750102,BEGF750103,BHAR880101,BIGC670101,BIOV880101,BROC820101,BROC820102,BULH740101,BULH740102,BUNA790101,BUNA790102,BUNA790103,BURA740101,BURA740102,CHAM810101,CHAM820102,CHAM830101,CHAM830102,CHAM830103,CHAM830104,CHAM830105,CHAM830106,CHAM830107,CHAM830108,CHOC760102,CHOC760103,CHOC760104,CHOP780101,CHOP780201,CHOP780202,CHOP780203,CHOP780204,CHOP780205,CHOP780206,CHOP780207,CHOP780208,CHOP780209,CHOP780210,CHOP780211,CHOP780212,CHOP780213,CHOP780214,CHOP780215,CIDH920101,CIDH920102,CIDH920103,COHE430101,CRAJ730101,CRAJ730102,CRAJ730103,DAWD720101,DAYM780101,DAYM780201,DESM900101,EISD840101,EISD860101,EISD860102,EISD860103,FASG760102,FASG760103,FASG760104,FASG760105,FAUJ830101,FAUJ880101,FAUJ880102,FAUJ880104,FAUJ880105,FAUJ880106,FAUJ880107,FAUJ880108,FAUJ880109,FAUJ880110,FAUJ880111,FAUJ880112,FAUJ880113,FINA770101,FINA910101,FINA910103,FINA910104,GARJ730101,GEIM800101,GEIM800102,GEIM800103,GEIM800104,GEIM800105,GEIM800106,GEIM800107,GEIM800108,GEIM800110,GOLD730101,GRAR740101,GRAR740102,GUYH850101,HOPA770101,HOPT810101,HUTJ700101,HUTJ700102,HUTJ700103,ISOY800102,ISOY800103,ISOY800104,ISOY800105,ISOY800106,ISOY800107,ISOY800108,JANJ790101,JOND750102,JOND920102,KANM800103,KANM800104,KARP850101,KARP850102,KARP850103,KHAG800101,KLEP840101,KRIW710101,KRIW790101,KRIW790102,LAWE840101,LEVM760103,LEVM760104,LEVM760106,LEVM760107,LEVM780101,LEVM780102,LEVM780105,LEWP710101,LIFS790101,LIFS790102,LIFS790103,MANP780101,MAXF760102,MAXF760103,MAXF760104,MAXF760105,MAXF760106,MCMT640101,MEEJ800101,MEEJ800102,MEEJ810101,MEIH800101,MEIH800103,NAGK730101,NAGK730102,NAGK730103,NAKH900102,NAKH900103,NAKH900104,NAKH900107,NAKH900108,NAKH900109,NAKH900110,NAKH900111,NAKH900113,NAKH920101,NAKH920102,NAKH920103,NAKH920104,NAKH920106,NAKH920107,NISK800101,NOZY710101,OOBM770102,OOBM770103,OOBM770104,OOBM850101,OOBM850102,OOBM850103,OOBM850104,OOBM850105,PALJ810105,PALJ810107,PALJ810108,PALJ810109,PALJ810110,PALJ810111,PALJ810112,PALJ810113,PALJ810114,PALJ810115,PALJ810116,PARJ860101,PONP800104,PONP800105,PONP800106,PONP800107,PRAM820101,PRAM820102,PRAM820103,PRAM900101,PTIO830101,PTIO830102,QIAN880101,QIAN880102,QIAN880103,QIAN880104,QIAN880105,QIAN880106,QIAN880107,QIAN880108,QIAN880111,QIAN880112,QIAN880113,QIAN880114,QIAN880115,QIAN880116,QIAN880117,QIAN880118,QIAN880119,QIAN880121,QIAN880122,QIAN880123,QIAN880124,QIAN880125,QIAN880126,QIAN880127,QIAN880128,QIAN880129,QIAN880130,QIAN880131,QIAN880132,QIAN880134,QIAN880136,QIAN880137,QIAN880138,QIAN880139,RACS770103,RACS820101,RACS820102,RACS820103,RACS820104,RACS820105,RACS820106,RACS820107,RACS820108,RACS820109,RACS820110,RACS820111,RACS820112,RACS820113,RACS820114,RADA880102,RADA880104,RADA880105,RADA880106,RICJ880101,RICJ880103,RICJ880104,RICJ880105,RICJ880106,RICJ880107,RICJ880108,RICJ880109,RICJ880110,RICJ880111,RICJ880112,RICJ880113,RICJ880114,RICJ880115,RICJ880116,RICJ880117,ROBB760102,ROBB760103,ROBB760104,ROBB760105,ROBB760106,ROBB760107,ROBB760108,ROBB760109,ROBB760111,ROBB760112,ROBB790101,ROSG850101,ROSM880102,ROSM880103,SNEP660101,SNEP660102,SNEP660103,SNEP660104,SUEM840101,SUEM840102,SWER830101,TANS770101,TANS770102,TANS770103,TANS770105,TANS770106,TANS770107,TANS770108,TANS770109,VASM830101,VASM830102,VASM830103,VELV850101,VENT840101,VHEG790101,WARP780101,WEBA780101,WERD780102,WERD780103,WERD780104,WOLR810101,WOLS870102,WOLS870103,YUTK870101,YUTK870102,YUTK870103,ZASB820101,ZIMJ680101,ZIMJ680102,ZIMJ680103,ZIMJ680104,ZIMJ680105,AURR980101,AURR980102,AURR980103,AURR980104,AURR980105,AURR980106,AURR980107,AURR980108,AURR980109,AURR980110,AURR980111,AURR980112,AURR980113,AURR980114,AURR980115,AURR980116,AURR980117,AURR980118,AURR980119,AURR980120,ONEK900101,VINM940102,VINM940103,VINM940104,MUNV940101,MUNV940104,WIMW960101,KIMC930101,MONM990101,PARS000101,PARS000102,KUMS000101,KUMS000103,TAKK010101,FODM020101,NADH010101,NADH010102,NADH010107,KOEP990101,KOEP990102,CEDJ970105,FUKS010101,FUKS010102,FUKS010103,FUKS010104,FUKS010105,FUKS010107,FUKS010109,FUKS010111,MITS020101,WILM950101,WILM950102,WILM950103,WILM950104,BASU050101,SUYM030101,PUNT030101,PUNT030102,GEOR030101,GEOR030102,GEOR030103,GEOR030104,GEOR030105,GEOR030106,GEOR030107,GEOR030108,GEOR030109,ZHOH040101,ZHOH040102,BAEK050101,DIGM050101,KIDA850101,JACR890101,COWR900101,CORJ870103,CORJ870105,KARS160108,KARS160109,KARS160110,KARS160111,KARS160112,KARS160113,KARS160118,KARS160119,KARS160120,KARS160121,KARS160122
A,-0.270240621277096,-0.4813502112446938,0.24618630175274805,1.633590640742246,0.15664541642568774,-1.6961935032600366,-0.8631530299381641,-1.4294790300688254,-0.07798334900975547,0.5851519219685059,0.18174799876516,0.7557403884350028,-0.013460379755016025,0.17550397199350723,-0.5356216889387613,0.21471230981233136,1.3741515015436647,-0.6018289718345858,-0.6484459859831366,-0.6754781015589365,-0.9670392570517978,-1.081448119681968,-1.8257418583505538,-1.2572371141874241,-0.8868440532177395,-1.449761291417744,-0.49999999999999994,-1.0,-0.8302051747417756,0.6265887184080805,1.5037116860118365,-0.9267055208814255,1.5330100795744097,-0.5529854000733271,-0.7030661794922429,0.5101224862607643,0.4311539114469507,-0.8620280604298055,-1.026859150889623,-0.387535487422821,-0.6781857301359785,-0.7120653462022155,-0.6482055720631489,-0.8135471001850433,-0.14231665993392278,-0.8694628223140309,-0.9072629357157315,-0.6266244756496919,-0.3675368120019646,0.22355447009372326,0.28279746849888926,0.8828818687267483,0.04015053144598922,-1.3547101389527745,-1.4150298473255505,1.7347626543573718,0.8254105632215943,1.0930602531001783,0.6388577086348174,0.04838707056545232,-0.8106625119331144,0.10852082466048135,0.8074030909072403,0.521415111626942,0.7334065666225057,1.0373589949729585,-0.17133173880554597,-1.0438940144337214,-0.4675351979995222,-1.5128220356824744,-0.1306490019651984,-1.4622565063086665,-1.122478789048106,-1.0989674556596452,-0.838548160233883,-0.8651606752574785,-0.42008402520840293,-0.3333333333333333,0.5445502593138273,0.597997713936785,-0.3121126583227085,0.4825276787039542,-0.060138477932426423,-0.3922254421742274,0.9088336077982238,0.42273546378861393,1.021328108444912,0.5660582583120191,-0.6537456166304834,-0.5246163272061941,-0.330381085123061,-0.22335812599291857,0.3782505034177761,-0.4681008486478272,-0.9103663723648393,-0.08579993383874304,0.17985679076721736,-0.6311155058178867,-0.15187800657861578,-1.241366366651199,-1.4826401349499725,-1.405663691596227,-0.7376516532079953,-0.4125466674721524,0.2527860292565744,-0.9045253289430027,0.2699878371537245,0.43915527915684954,-0.6889979071254532,0.2888656557588921,0.8407417911082026,0.9121300457878062,1.0966327016825403,-0.4678416125478044,0.0949346093880775,-0.5218607543407529,-0.2711121511855606,0.47986028137276365,0.0,-0.015573039619983447,-0.2556990231951072,0.11916401768735238,-0.869985652658917,0.432131693950716,1.0966123807234933,-0.9308232352917889,-1.0984988924048915,0.9985589622974579,-0.3840143381500377,-0.5904218342031508,-0.589854564917287,-0.2770465091730287,0.05370375130302207,-0.402034484845602,0.061869429304203936,-0.8045582199481291,-0.6280185515752043,-0.5765800123252105,0.43390946662841284,0.012218757007770429,-1.388714311838534,-0.17407250946858768,-0.4110514491785975,-0.36803416363749136,-0.005771675284013571,0.04548065525361616,1.141689906243658,-0.18724791282870215,-0.8987737198240059,1.6506369347131484,0.23148329487837724,-0.7215493869384997,0.13768654648076883,-0.9394085709511137,1.6832879509384207,0.5865664432305038,1.1604716379957138,0.8104769428467258,1.4944403001869664,2.0425286787177037,0.07920832008177821,0.020342700487917222,0.7880682591629012,0.049269827406264725,0.17434589295008246,-0.2901565655879401,-1.657984198352902,0.41642368182707507,1.215767949753513,0.35037962358482977,0.21917338074194959,0.43758996306096065,-0.10521917828527858,-0.025481299632145484,-0.32457327631700694,0.6674682931121695,1.1618354223543659,0.5644667448057367,-0.57818268185769,-0.7345513062732268,-0.08292386543955912,-0.31336838420928825,-0.12705543710436384,-0.0940347317133297,-0.08462163517994692,0.18145511453405597,0.7171706953423597,0.25058182285726405,-0.8424896968662438,-0.09445050595689378,0.22384486034179796,1.6527336346404642,1.0886626668155692,-0.6229806092744583,0.7442542092036045,-0.48228917161760176,1.381663909603742,1.7333910452920127,2.3112349469272004,1.0797274802403773,1.9320846594394367,1.2488268108365266,1.5423540085498564,0.6603294216328359,0.5075116727605897,0.5865306160574605,-0.23875836994715963,-0.6605320215780686,-0.10864421455732721,-0.595945601022234,-0.36105937699135826,-0.9323531721404589,-0.1753641160483353,-0.3365539121293972,0.2191782001411197,-1.336705967175232,-0.9288827788995645,0.01785216247973261,-0.16397316605091605,-0.5666428709898216,-1.0379179863345533,-1.8174005450846662,-0.47117448350778696,-0.6477810285138971,-0.44426448616056013,-0.29138113483436473,0.16666666666666669,-1.0356298169938711,-0.9056888257218185,0.11611761561867752,-0.36713626933256194,-1.016799289886593,1.8676150120832655,-0.37565803918272733,-0.8558176742846044,-0.9462996274250377,-1.3156821939708507,-1.1579289044464016,1.2261701081760776,-0.5908614267093893,-0.25772760008655116,-0.729512410670791,-0.4529178589153656,-0.6810189106512134,-0.8738921608685807,-0.09022040701854454,0.7760268568646378,1.129508884069379,-1.0927017778406956,-0.6712388858937862,-0.5079328061935714,0.2869095208785018,1.079374144441732,0.007258775038444956,0.0,0.8164965809277263,2.092231322443765,1.042629709165907,0.23546826528623216,-0.47355706404421705,0.625901411821053,0.03201250012054724,-0.1014692578863683,0.06436227211069448,-0.5762217649667255,0.6288544531676677,1.1976718371653536,0.4414980711220881,-0.6674815671025967,-0.5985230495357784,-0.15049982066057754,-1.334423140169623,-1.2298842450298215,-1.1583865182861641,-0.6440680772283388,-1.1404826985664687,-1.1447743554177043,-0.20844303454052737,-0.6578580641604708,0.5177102338187868,1.4808304333182989,-0.5097286275503905,-0.3029051726221493,0.8001422145943956,-0.6191341215401542,-0.4110222995231935,1.4513607989086308,-0.2088470372794216,-0.9601870854264288,-1.0049169798603843,-0.19317305431443507,-0.5639651227162884,-0.8119430467982641,0.0845505202170518,-0.46771618609562543,0.4644544388488589,-0.6682446001845707,-0.29793583794441286,-0.6546536707079772,-0.7507029367193211,1.7899063048435697,0.5639983020355092,1.028125755535229,0.1505727269694333,0.5007824558518825,1.1768238232764898,-0.8331008454487346,0.050935888962782616,-0.2626077212837863,-0.24646409751324938,0.2586250234597405,-0.25052606440815317,-0.4382150287420563,-0.8565128122268366,-0.636447002586344,-0.01536772254088209,-0.02732993154216018,-0.3055047273238706,-0.06101611482301902,0.27180523641846993,-0.8615313088621995,-1.034522492866143,0.20646216639898898,0.9393187736120199,0.9140311845120939,1.038958546394352,1.7382188998780148,1.3257804435987461,1.0236356470923766,1.3482781884392085,0.6076837588128103,1.6821098957466345,0.44986470338444723,-0.3778194583760402,-0.4744756607798088,0.31508236251363947,-0.8172864093294113,1.0243699958639512,0.24098767648148656,-0.06294617018846631,-0.8341825060675238,-0.9416146469506754,0.24727341745284065,-0.1507139533704806,0.5746991822431471,-0.9526017926439984,-0.07406605672122252,-0.39144907565496867,1.5908597183811077,2.8514179266533097,-0.08744320002082406,-0.912658956625635,0.7349256970695042,0.605724944981481,-0.4452018216654529,-0.29831346404346715,-0.40609545865987856,1.3390936254316381,-0.13427749015528806,0.5599314940663783,0.732381337195696,0.07097014211094933,1.3735200517272803,1.782453143014898,0.871831467072103,1.646556829232263,-0.5739365310440663,-0.3996243918893757,0.48762267790004543,-1.03423444698287,-1.4097615130603802,0.015766081097482804,-0.5264694481084534,-0.7522565058318165,-0.6623923398780284,-0.28029164265777357,-0.1982234233416086,-0.4994165417221695,0.3500839777930729,0.2628794273933088,-0.04263227036735628,-0.7852570504710886,0.6099653711913847,-0.7824694307070323,-0.6223596140071969,-1.0761576430472495,-0.13833474908989932,0.3320525062434293,-0.269916338900402,0.6425085547940422,0.2438427191038351,-0.2421012152058632,-0.12483470638623612,-1.2556395665510707,-2.1420424879402624,1.8768760723792703,-1.789494038499091,0.9167667493893933,-1.076537416701753,-0.16638039346171568,-2.1740623248334043,0.4169438858868352,-1.8457930115981973,-1.256096879257373
R,-0.15013367848727438,-0.4937721521800407,-0.8918447157835403,-0.16074232849408798,-0.1696992011278299,0.5686103221155805,1.2638143217719264,0.9397073940698839,-0.9110973881201865,-0.749190326871811,0.08955698489877453,0.8438733783399595,0.46085776399322037,0.1892109363791287,-0.3056151162560599,0.36807824539256806,-0.5460602036701897,0.26293498769472134,0.11724669119252389,-1.0773893933367684,0.20614528356563494,0.2956128903839949,0.0,0.5388159060803247,0.9801960588196069,1.6348372009604346,-0.49999999999999994,1.0,2.0325712898850368,-1.5401199340310778,-1.2056787392347157,-0.11601290834563875,-0.07300047997973387,-0.2744033345452024,0.05171659769624837,-1.0357032296809447,0.541990392538712,-2.1008707820055736,0.5529241581713351,-0.29945924028127074,-0.2978946665083271,-0.20427158229788053,0.15718010865659482,-0.530081211618826,0.36294958835219365,0.3044954187850826,-0.07688668946743453,-0.4165827519682309,-0.3775514390319908,-0.6566599982842476,-0.28279746849888676,-0.7582754776155723,-0.592524509521111,-0.7314778716379388,1.3595384807637645,-0.04571496592619926,-0.2606559673331353,-0.7009641893823481,-2.599740007269301,-2.1309980589679247,3.6374171145860332,-1.1099586101238703,-0.5814243832480706,0.9727654630878495,-0.8106072578459359,-1.7431908884597134,-1.4862032226620612,0.06875320054842474,0.18865455357875496,1.9807487954946879,-0.1306490019651984,1.4525405162335256,-0.16931244304077556,0.0,3.107560829102037,1.21122494536047,2.3804761428476167,-0.3333333333333333,0.14279706078237492,0.42795097063722504,-0.8323004221938889,2.26966722945934,2.0447082497024964,-0.5379438727033522,-0.13497528828686525,0.1361351493556553,-1.8451852936354032,-0.16310153205600544,0.12221357224842898,0.558221643539687,-0.015732432624908105,0.048293648863333004,-0.08602809283508975,-0.4681008486478272,0.04251308341156258,0.8293993604411843,1.879808703501752,0.10471423190700366,1.7132904952640338,-1.4877464039056936,1.837066317891117,2.73537433938445,-0.22000137025501593,0.2854174829339062,0.03136760946979372,-0.2752903175043923,0.20373315318962018,2.3612938870166165,-0.6080345807887372,-1.060579743406735,-3.164434708626978,0.227529128419475,0.32253902990662947,-0.3827795011754762,0.055378522143047164,0.6207983072331233,-0.09988342412099568,2.934755257420012,2.23606797749979,0.8948508150867482,0.9961315404165045,0.5958200884367615,-0.32257894986229513,0.41339224495025134,-0.5550754025884358,-0.03364421332379892,0.22499374904678496,-0.2712848047860145,-0.014374868272995422,-0.13940515529796627,-0.25597462251127523,-0.2525291189807252,-0.4444179999134132,-0.09474698050501434,-0.7522020089090002,-0.3906375923220824,-0.6592244423367051,-0.05362504342148366,-0.3944052273758999,0.5009690373186051,0.7614038513298961,-0.13451057549845413,-1.0558380361254172,-0.6236134439413048,0.5713958531176626,-0.4093258972825497,-0.7855664492502223,-1.183612953568585,1.2639559412909578,1.108076121785944,-0.9626641547305388,-1.3027975041945132,-0.774332169617777,-1.1875542312023517,-0.4114175913961464,-1.2046263867686855,-0.850129904388816,-1.0845512713456191,0.7207798941972934,0.35041084842847725,-0.32470165649417765,-0.6296313882723589,0.7693659569579081,-0.15396821064457714,-0.404837073460361,-0.7737508415678404,2.270425749179362,-0.007058028505542848,-0.41516237485248114,-0.5072441412566998,-0.0382893255513043,-1.14073271705071,0.6507389949974067,0.5105697444811381,-0.13038413664016538,-0.7230906508715159,-0.27790299727784523,0.16445094140009714,0.09504372852455184,-0.16304685745652914,0.10553946510489152,-1.1498255799710235,0.9135890953694737,-0.47017365856664817,-0.1343990676387392,0.521683454285411,-1.1578370795736848,-0.8227765364683484,-0.5678040814143576,-0.7406908098724837,-1.4155822858234923,-0.776203975374275,0.2574916421708607,2.2927790577760825,0.14885084184072073,-0.74535599249993,0.6615784844030947,-0.6574931551107634,-0.37371616881240455,-0.093490834452053,-0.5862009212926313,0.8941304385279274,0.7423534549160636,0.23251035972987183,0.14220764095348146,0.6793850671483513,0.3255795953824904,-0.44745717590772394,0.012071579395258561,0.5959456010222339,0.6865740484757953,0.7357547396763365,0.3744260856167159,-0.007736871543204541,-0.2219351586334608,-0.09605072818025616,-0.09881731690420907,0.28563459967572175,0.10373812546078372,0.03558626726023029,0.5691808312157228,0.2705860131603196,0.03141163223385237,0.2670242407614537,-0.6593646098137178,-0.011878847223463294,-0.16666666666666666,-0.2519099554849957,-0.8068864083703474,-0.25711757744135744,0.17605081343159834,1.8258653915167855,0.14847148631624213,1.2183140937022656,0.9527730535063893,-0.6501603414598766,-0.4326740100977963,-0.051186821343508396,-0.2017748279277088,-0.5908614267093893,-0.29389989483554085,1.0789427250257102,0.03540328277236001,-0.027763360865877294,-0.502934776279505,-1.934726506064345,-2.838311553743575,-2.5464673589719884,1.3307129640407993,-1.3778061342030345,-0.6233720803284739,-0.5100613704506711,-0.17989569074028858,-0.8637942295749296,0.502757011839901,0.3628873693012119,0.6974104408145884,-0.12394898640433852,-0.4009324517035843,-0.3044295411712823,1.778877696754572,-0.09603750036164115,0.025367314471591934,1.0941586258818004,0.0918614407917971,-1.0646494602102528,0.20734887103379512,0.30518648827135764,0.08815794282487126,0.1262509557614533,0.20552126047197145,0.5623544965079191,-0.07358281807870731,0.270594226056348,-0.2316106878702893,-0.29326697963137766,0.7066523483918686,1.944445385628906,-0.9711238089987901,-0.2787670489793457,-0.7818909897801737,0.33571859146693106,-0.7723523036232662,0.5769013617707022,-0.9158377648623998,-0.606014151981138,0.18471864713382577,0.08660699136305597,0.2365211158813726,-0.6419490730180664,2.05694323245237,0.392859305996052,1.2229729551454094,-1.3413958439660285,1.592538422971288,0.2367341828249036,-0.4845167053969825,1.1967792821121999,-0.6546536707079772,2.6586813812538908,-0.8035765542766176,0.508974077446679,0.03583280113125458,-1.3697732540811551,-0.49175934853923564,-2.5770604284124157,1.211761177743366,-1.9922878387488396,-2.7706589919716262,-3.1611699463655887,-4.334636689852755,0.20106598302285245,-0.4382150287420563,-0.24084232276578774,1.7981008960814417,2.7450231942364787,-0.9929875126984844,0.8299995689241438,0.7879037435841968,-0.925135254231673,-0.30450675571853564,-0.7031807691723608,0.08501383322311296,-0.17469810075264036,0.6921789552615859,0.7155473257268492,1.5906442206888565,1.2517144970289837,0.8436557530981125,0.4031332494761008,0.7268374370114004,1.287645263578244,1.0872751822942908,0.30006241944904566,-0.31086336395918523,0.9239371693032794,0.35777539750061627,0.9522312637608562,0.1663784887163205,0.8128266324336441,0.532396343462887,-0.7133444295080873,-0.1783791378785792,-0.3633394477520717,-0.16951558612927314,1.2670528698274535,0.08871648552322385,-0.28920491410329763,-0.16541673580086022,0.1566713146512805,-0.44877873729695755,-0.27443591003428175,-1.92354991863782,-1.3894839109541406,-0.7734224463337454,-1.0198157956834808,0.16429816266392033,1.5009176285049473,0.8826304145145998,0.591574980591746,-0.14768183342629268,0.7419605766144685,-0.36272635662291813,-0.7019275633385608,0.3320654887133026,-0.5566129527464913,0.6997450822330737,-0.9340229174137428,0.07106059125176535,-1.580672750156809,0.20116086555269927,-0.5439995592839433,-0.2854652808607005,1.658535857071334,1.4270331617506518,1.3200976407789626,1.1232660656024493,1.068647387004744,0.5131947180935554,0.5646192918795412,0.9922023265838317,1.1366238203689432,1.4937988809512037,0.16172326104959753,-0.2661494677611771,0.07906297111081831,-0.5270543468353244,1.5797118902826826,1.8694205694213029,-3.2459922432002704,-1.344343411901407,0.1727215082430608,-0.20633723503883863,-0.12433083013241084,0.6646999029047591,-0.4374487705127443,0.4909877233195545,-1.4929451359061343,1.2755611407978755,-1.0224668018060206,-0.1875400975964635,0.4169438858868352,0.253390882040097,0.30408733227659757
